cycle_index,t_ms,pixel_width
-1,2319.898,100
-1,2327.291,100
-1,2333.961,100
-1,2340.822,100
-1,2347.237,100
-1,2354.664,100
-1,2361.466,100
-1,2368.165,100
-1,2375.147,100
-1,2381.758,100
-1,2388.986,100
-1,2395.555,100
-1,2402.263,100
-1,2412.034,100
-1,2418.925,100
-1,2426.084,100
-1,2433.766,102
-1,2441.675,102
-1,2448.096,102
-1,2455.163,102
-1,2461.677,102
-1,2468.431,102
-1,2475.609,102
-1,2482.218,102
-1,2489.461,102
-1,2495.857,102
-1,2502.278,102
-1,2512.315,102
-1,2519.166,102
-1,2526.411,102
-1,2532.878,102
-1,2540.081,102
-1,2546.565,102
-1,2553.209,102
-1,2560.195,102
-1,2566.762,102
-1,2573.843,102
-1,2580.210,102
-1,2586.861,102
-1,2593.655,102
-1,2600.104,104
-1,2607.055,104
-1,2613.595,104
-1,2620.685,104
-1,2627.226,104
-1,2633.779,104
-1,2640.847,104
-1,2647.299,104
-1,2654.697,104
-1,2661.178,104
-1,2667.823,104
-1,2674.974,104
-1,2681.832,104
-1,2688.960,104
-1,2695.761,104
-1,2703.071,104
-1,2712.170,104
-1,2718.714,104
-1,2725.825,104
-1,2732.214,104
-1,2739.491,104
-1,2747.100,104
-1,2754.222,104
-1,2760.855,104
-1,2767.630,106
-1,2774.592,106
-1,2781.184,106
-1,2788.847,106
-1,2795.535,106
-1,2802.555,106
-1,2812.251,106
-1,2819.299,106
-1,2826.651,106
-1,2833.171,106
-1,2840.026,106
-1,2846.904,106
-1,2853.931,106
-1,2860.588,106
-1,2867.411,106
-1,2874.432,106
-1,2880.888,106
-1,2888.259,106
-1,2894.860,106
-1,2901.743,106
-1,2909.259,106
-1,2916.075,106
-1,2923.254,106
-1,2931.789,106
-1,2939.305,108
-1,2946.097,108
-1,2953.167,108
-1,2960.110,108
-1,2966.823,108
-1,2973.865,108
-1,2980.530,108
-1,2987.711,108
-1,2994.729,108
-1,3000.409,108
-1,3007.440,108
-1,3014.002,108
-1,3021.318,108
-1,3027.907,108
-1,3033.305,108
-1,3040.169,108
-1,3046.623,108
-1,3054.357,108
-1,3061.021,108
-1,3068.042,108
-1,3075.228,108
-1,3081.771,108
-1,3089.090,108
-1,3095.819,108
-1,3102.945,110
-1,3112.891,110
-1,3119.928,110
-1,3127.016,110
-1,3133.500,110
-1,3140.209,110
-1,3146.756,110
