cycle_index,t_ms,pixel_width
-1,0.003,118
-1,4.088,118
-1,8.987,118
-1,12.262,118
-1,16.109,118
-1,18.922,118
-1,22.197,118
-1,25.625,118
-1,28.622,118
-1,31.533,118
-1,34.399,118
-1,38.075,118
-1,42.325,118
-1,46.132,118
-1,49.207,118
-1,52.241,118
-1,55.566,118
-1,59.151,118
-1,62.157,118
-1,65.274,118
-1,68.454,118
-1,71.552,118
-1,74.942,118
-1,77.999,118
-1,80.956,118
-1,83.830,118
-1,87.540,118
-1,91.429,118
-1,94.576,118
-1,97.475,118
-1,100.368,118
-1,103.821,118
-1,106.927,118
-1,110.102,118
-1,112.988,118
-1,115.981,118
-1,118.893,118
-1,121.892,118
-1,125.727,118
-1,128.761,118
-1,131.724,118
-1,134.643,118
-1,137.581,118
-1,142.145,118
-1,145.381,118
-1,148.361,118
-1,151.322,118
-1,154.702,118
-1,158.155,118
-1,161.152,118
-1,164.188,118
-1,167.063,118
-1,169.994,118
-1,173.076,118
-1,176.157,118
-1,178.929,118
-1,181.843,118
-1,184.766,118
-1,187.633,118
-1,192.169,118
-1,195.358,118
-1,198.233,118
-1,201.025,118
-1,203.874,118
-1,207.383,118
-1,210.529,118
-1,213.425,118
-1,216.319,118
-1,219.307,118
-1,222.247,118
-1,225.942,118
-1,228.795,118
-1,232.004,118
-1,234.879,118
-1,238.127,118
-1,241.969,118
-1,245.250,118
-1,248.092,118
-1,250.932,118
-1,254.184,118
-1,258.712,118
-1,261.835,118
-1,264.763,118
-1,267.717,118
-1,270.697,118
-1,274.814,118
-1,277.844,118
-1,280.717,118
-1,283.577,118
-1,286.558,118
-1,289.678,118
-1,293.108,118
-1,295.938,118
-1,298.847,118
-1,301.740,118
-1,305.601,118
-1,309.298,118
-1,312.166,118
-1,315.187,118
-1,318.139,118
-1,321.072,118
-1,325.712,118
-1,328.627,118
-1,331.610,118
-1,334.596,118
-1,337.626,118
-1,341.699,118
-1,344.760,118
-1,347.603,118
-1,350.506,118
-1,353.529,118
-1,356.808,118
-1,359.942,118
-1,362.782,118
-1,365.761,118
-1,368.805,118
-1,371.824,118
-1,375.688,118
-1,378.558,118
-1,381.451,118
-1,384.082,118
-1,387.047,118
-1,391.537,118
-1,394.545,118
-1,397.417,118
-1,400.355,118
-1,403.731,118
-1,406.982,118
-1,410.457,118
-1,413.405,118
-1,416.317,118
-1,419.275,118
-1,422.307,118
-1,425.776,118
-1,428.633,118
-1,431.559,118
-1,434.781,118
-1,437.768,118
-1,441.667,118
-1,444.723,118
-1,447.567,118
-1,450.440,118
-1,453.671,118
-1,456.863,118
-1,460.224,118
-1,463.441,118
-1,466.727,118
-1,469.684,118
-1,472.876,118
-1,477.078,118
-1,480.141,118
-1,483.278,118
-1,486.739,118
-1,490.542,118
-1,494.044,118
-1,496.952,118
-1,500.133,118
-1,503.260,118
-1,506.525,118
-1,510.312,118
-1,513.494,118
-1,516.658,118
-1,519.767,118
-1,522.913,118
-1,526.490,118
-1,529.439,118
-1,532.482,118
-1,535.165,118
-1,537.975,118
-1,541.251,118
-1,543.907,118
-1,546.858,118
-1,549.850,118
-1,554.112,118
-1,558.827,118
-1,562.135,118
-1,565.143,118
-1,568.343,118
-1,571.158,118
-1,574.504,118
-1,578.894,118
-1,581.922,118
-1,584.957,118
-1,587.667,118
-1,592.478,118
-1,595.455,118
-1,598.497,118
-1,601.541,118
-1,604.676,118
-1,609.027,118
-1,612.092,118
-1,615.210,118
-1,618.290,118
-1,622.134,118
-1,625.684,118
-1,629.108,118
-1,632.118,118
-1,635.165,118
-1,638.582,118
-1,642.049,118
-1,645.170,118
-1,648.785,118
-1,651.821,118
-1,654.966,118
-1,659.184,118
-1,662.149,118
-1,665.170,118
-1,668.207,118
-1,671.365,118
-1,675.269,118
-1,678.735,118
-1,681.743,118
-1,684.925,118
-1,687.952,118
-1,691.411,118
-1,694.890,118
-1,697.971,118
-1,700.772,118
-1,703.647,118
-1,708.082,118
-1,711.179,118
-1,714.197,118
-1,717.077,118
-1,720.241,118
-1,724.159,118
-1,727.185,118
-1,730.203,118
-1,733.230,118
-1,736.286,118
-1,739.464,118
-1,742.678,118
-1,745.664,118
-1,748.595,118
-1,751.463,118
-1,754.930,118
-1,758.531,118
-1,761.588,118
-1,764.536,118
-1,767.473,118
-1,770.307,118
-1,774.570,118
-1,777.563,118
-1,780.508,118
-1,783.118,118
-1,786.278,118
-1,789.574,118
-1,792.609,118
-1,796.587,118
-1,799.756,118
-1,802.829,118
-1,805.825,118
-1,809.127,118
-1,812.060,118
-1,815.005,118
-1,818.081,118
-1,821.706,118
-1,825.139,118
-1,828.132,118
-1,831.221,118
-1,834.132,118
-1,837.167,118
-1,841.383,118
-1,844.362,118
-1,847.251,118
-1,850.208,118
-1,852.934,118
-1,856.104,118
-1,859.468,118
-1,862.511,118
-1,865.410,118
-1,868.396,118
-1,871.484,118
-1,874.907,118
-1,878.657,118
-1,881.555,118
-1,884.781,118
-1,887.762,118
-1,891.241,118
-1,894.542,118
-1,897.435,118
-1,900.421,118
-1,903.508,118
-1,906.627,118
-1,910.599,118
-1,913.774,118
-1,916.873,118
-1,919.864,118
-1,922.775,118
-1,926.272,118
-1,929.276,118
-1,932.036,118
-1,934.940,118
-1,937.429,118
-1,941.227,118
-1,944.171,118
-1,947.117,118
-1,950.152,118
-1,953.500,118
-1,957.552,118
-1,960.684,118
-1,963.610,118
-1,966.575,118
-1,969.722,118
-1,972.836,118
-1,975.929,118
-1,978.941,118
-1,981.807,118
-1,984.683,118
-1,987.378,118
-1,991.314,118
-1,994.610,118
-1,997.570,118
-1,1000.464,118
-1,1003.727,118
-1,1007.727,118
-1,1010.744,118
-1,1013.715,118
-1,1016.784,118
-1,1020.115,118
-1,1023.218,118
-1,1026.720,118
-1,1029.695,118
-1,1032.754,118
-1,1036.103,118
-1,1038.985,118
-1,1042.293,118
-1,1046.407,118
-1,1050.600,118
-1,1053.874,118
-1,1057.062,118
-1,1060.839,118
-1,1063.873,118
-1,1066.883,118
-1,1069.993,118
-1,1073.241,118
-1,1076.688,118
-1,1079.704,118
-1,1082.630,118
-1,1085.682,118
-1,1089.065,118
-1,1092.257,118
-1,1095.059,118
-1,1098.060,118
-1,1100.966,118
-1,1103.951,118
-1,1108.297,118
-1,1111.341,118
-1,1114.454,118
-1,1117.633,118
-1,1120.583,118
-1,1124.900,118
-1,1128.082,118
-1,1130.995,118
-1,1134.072,118
-1,1137.315,118
-1,1140.537,118
-1,1144.076,118
-1,1147.163,118
-1,1150.294,118
-1,1153.380,118
-1,1156.549,118
-1,1159.875,118
-1,1162.742,118
-1,1165.773,118
-1,1168.748,118
-1,1171.410,118
-1,1175.970,118
-1,1178.647,118
-1,1181.756,118
-1,1184.753,118
-1,1187.763,118
-1,1190.928,118
-1,1193.992,118
-1,1196.867,118
-1,1199.939,118
-1,1203.167,118
-1,1206.191,118
-1,1209.781,118
-1,1213.788,118
-1,1216.832,118
-1,1219.863,118
-1,1223.042,118
-1,1226.568,118
-1,1229.547,118
-1,1232.540,118
-1,1235.181,118
-1,1238.279,118
-1,1242.984,118
-1,1246.006,118
-1,1249.006,118
-1,1251.979,118
-1,1254.952,118
-1,1259.626,118
-1,1262.579,118
-1,1265.534,118
-1,1268.108,118
-1,1271.094,118
-1,1274.172,118
-1,1277.620,118
-1,1280.511,118
-1,1283.511,118
-1,1286.464,118
-1,1289.534,118
-1,1293.064,118
-1,1296.178,118
-1,1299.186,118
-1,1302.165,118
-1,1305.479,118
-1,1309.918,118
-1,1313.100,118
-1,1316.181,118
-1,1319.211,118
-1,1322.282,118
-1,1325.909,118
-1,1329.080,118
-1,1332.029,118
-1,1334.998,118
-1,1338.111,118
-1,1342.710,118
-1,1345.841,118
-1,1348.827,118
-1,1351.773,118
-1,1354.390,118
-1,1358.804,118
-1,1361.866,118
-1,1364.754,118
-1,1367.765,118
-1,1370.734,118
-1,1375.207,118
-1,1378.133,118
-1,1381.057,118
-1,1383.901,118
-1,1386.881,118
-1,1390.034,118
-1,1393.236,118
-1,1396.098,118
-1,1398.483,118
-1,1401.554,118
-1,1404.514,118
-1,1408.893,118
-1,1412.358,118
-1,1415.364,118
-1,1418.346,118
-1,1421.249,118
-1,1425.510,118
-1,1428.591,118
-1,1431.555,118
-1,1434.470,118
-1,1437.647,118
-1,1440.848,118
-1,1444.133,118
-1,1447.095,118
-1,1450.204,118
-1,1453.096,118
-1,1456.138,118
-1,1459.426,118
-1,1462.369,118
-1,1465.265,118
-1,1468.293,118
-1,1471.261,118
-1,1475.824,118
-1,1478.773,118
-1,1481.653,118
-1,1484.553,118
-1,1487.545,118
-1,1492.124,118
-1,1495.305,118
-1,1498.242,118
-1,1501.087,118
-1,1504.351,118
-1,1508.625,118
-1,1511.625,118
-1,1515.501,118
-1,1518.516,118
-1,1521.672,118
-1,1524.871,118
-1,1527.863,118
-1,1530.845,118
-1,1533.756,118
-1,1536.808,118
-1,1540.069,118
-1,1543.416,118
-1,1546.298,118
-1,1549.254,118
-1,1552.151,118
-1,1555.194,118
-1,1558.607,118
-1,1561.889,118
-1,1564.793,118
-1,1567.671,118
-1,1570.233,118
-1,1573.898,118
-1,1576.999,118
-1,1579.850,118
-1,1582.931,118
-1,1585.966,118
-1,1589.047,118
-1,1592.582,118
-1,1595.397,118
-1,1598.360,118
-1,1601.266,118
-1,1604.790,118
-1,1608.094,118
-1,1611.096,118
-1,1614.330,118
-1,1617.301,118
-1,1620.299,118
-1,1624.553,118
-1,1627.697,118
-1,1631.213,118
-1,1634.149,118
-1,1637.092,118
-1,1641.857,118
-1,1644.830,118
-1,1647.588,118
-1,1651.008,118
-1,1654.066,118
-1,1657.091,118
-1,1660.585,118
-1,1663.566,118
-1,1666.564,118
-1,1669.222,118
-1,1672.467,118
-1,1675.735,118
-1,1678.766,118
-1,1681.842,118
-1,1684.830,118
-1,1687.934,118
-1,1692.363,118
-1,1695.893,118
-1,1698.948,118
-1,1701.969,118
-1,1705.046,118
-1,1708.754,118
-1,1711.811,118
-1,1714.674,118
-1,1717.583,118
-1,1720.567,118
-1,1724.206,118
-1,1727.192,118
-1,1730.164,118
-1,1733.454,118
-1,1736.434,118
-1,1739.713,118
-1,1743.019,118
-1,1745.861,118
-1,1748.807,118
-1,1751.699,118
-1,1754.729,118
-1,1758.216,118
-1,1761.160,118
-1,1764.201,118
-1,1767.173,118
-1,1770.312,118
-1,1775.123,118
-1,1778.490,118
-1,1781.415,118
-1,1784.325,118
-1,1787.522,118
-1,1791.484,118
-1,1794.556,118
-1,1797.723,118
-1,1800.634,118
-1,1803.886,118
-1,1807.846,118
-1,1810.825,118
-1,1813.731,118
-1,1817.585,118
-1,1820.861,118
-1,1824.121,118
-1,1827.092,118
-1,1830.114,118
-1,1833.210,118
-1,1836.245,118
-1,1839.611,118
-1,1842.860,118
-1,1845.744,118
-1,1848.697,118
-1,1851.673,118
-1,1854.358,118
-1,1859.073,118
-1,1862.172,118
-1,1865.186,118
-1,1868.220,118
-1,1871.441,118
-1,1875.611,118
-1,1878.684,118
-1,1881.637,118
-1,1884.625,118
-1,1887.749,118
-1,1892.327,118
-1,1895.278,118
-1,1898.309,118
-1,1901.250,118
-1,1904.312,118
-1,1907.679,118
-1,1911.079,118
-1,1914.453,118
-1,1917.526,118
-1,1920.635,118
-1,1923.789,118
-1,1927.049,118
-1,1930.421,118
-1,1933.754,118
-1,1936.824,118
-1,1939.886,118
-1,1943.075,118
-1,1946.501,118
-1,1949.296,118
-1,1952.180,118
-1,1954.829,118
-1,1958.892,118
-1,1962.092,118
-1,1965.044,118
-1,1967.907,118
-1,1970.870,118
-1,1973.993,118
-1,1977.254,118
-1,1980.215,118
-1,1983.246,118
-1,1986.393,118
-1,1989.534,118
-1,1992.827,118
-1,1995.642,118
-1,1998.582,118
-1,2001.495,118
-1,2004.760,118
-1,2008.459,118
-1,2011.572,118
-1,2014.443,118
-1,2017.548,118
-1,2020.724,118
-1,2024.152,118
-1,2027.396,118
-1,2030.339,118
-1,2033.297,118
-1,2036.390,118
-1,2039.461,118
-1,2042.628,118
-1,2046.088,118
-1,2049.116,118
-1,2052.163,118
-1,2055.142,118
-1,2058.018,118
-1,2061.564,118
-1,2064.791,118
-1,2067.725,118
-1,2070.861,118
-1,2073.873,118
-1,2077.386,118
-1,2080.325,119
-1,2083.478,119
-1,2086.594,119
-1,2089.897,119
-1,2093.237,119
-1,2096.335,119
-1,2099.298,119
-1,2102.205,119
-1,2105.311,119
-1,2108.613,119
-1,2111.597,119
-1,2114.765,119
-1,2118.351,119
-1,2121.384,119
-1,2124.471,119
-1,2127.640,119
-1,2130.575,119
-1,2133.520,119
-1,2136.538,119
-1,2139.555,119
-1,2143.778,119
-1,2146.615,119
-1,2149.639,119
-1,2152.593,119
-1,2155.589,119
-1,2158.642,119
-1,2162.362,119
-1,2165.263,119
-1,2168.207,119
-1,2171.232,119
-1,2174.167,119
-1,2177.496,119
-1,2180.478,119
-1,2183.625,119
-1,2186.830,119
-1,2190.088,119
-1,2193.413,119
-1,2196.296,119
-1,2199.298,119
