cycle_index,t_ms,pixel_width
-1,0.009,106
-1,7.747,106
-1,14.844,106
-1,22.447,106
-1,29.079,112
-1,35.738,112
-1,43.030,112
-1,50.128,112
-1,56.943,112
-1,63.654,112
-1,70.827,112
-1,77.487,112
-1,85.020,112
-1,91.728,112
-1,98.584,112
-1,105.231,112
-1,111.935,112
-1,119.100,112
-1,125.469,112
-1,133.043,112
-1,140.034,112
-1,146.768,112
-1,154.268,112
-1,161.138,112
-1,168.734,112
-1,175.543,112
-1,182.163,112
-1,189.265,112
-1,197.000,119
-1,204.213,119
-1,212.794,119
-1,219.982,119
-1,226.674,119
-1,233.816,119
-1,240.579,119
-1,247.752,119
-1,254.698,119
-1,261.422,119
-1,268.807,119
-1,276.027,119
-1,283.089,119
-1,291.764,119
-1,298.869,119
-1,305.755,119
-1,313.316,119
-1,320.439,119
-1,327.081,119
-1,334.087,119
-1,340.936,119
-1,348.103,119
-1,354.930,119
-1,361.836,125
-1,368.957,125
-1,375.741,125
-1,383.398,125
-1,390.166,125
-1,397.570,125
-1,404.527,125
-1,411.389,125
-1,418.773,125
-1,425.948,125
-1,432.892,125
-1,439.413,125
-1,446.169,125
-1,453.498,125
-1,463.059,125
-1,469.415,125
-1,476.370,125
-1,483.428,125
-1,491.784,125
-1,498.737,125
-1,505.710,125
-1,512.424,125
-1,519.517,125
-1,532.225,131
-1,539.331,131
-1,546.205,131
-1,553.469,131
-1,560.194,131
-1,567.303,131
-1,574.277,131
-1,581.928,131
-1,588.876,131
-1,595.570,131
-1,602.626,131
-1,609.204,131
-1,617.143,131
-1,623.792,131
-1,630.489,131
-1,637.611,131
-1,644.310,131
-1,651.668,131
-1,658.392,131
-1,665.284,131
-1,672.466,131
-1,679.386,131
-1,686.682,131
-1,693.684,137
-1,700.778,137
-1,707.947,137
-1,714.925,137
-1,721.922,137
-1,729.058,137
-1,736.237,137
-1,743.098,137
-1,752.656,137
-1,760.272,137
-1,767.458,137
-1,774.900,137
-1,782.784,137
-1,791.791,137
-1,798.892,137
-1,805.706,137
-1,812.267,137
-1,819.277,137
-1,826.516,137
-1,833.630,137
-1,840.447,137
-1,847.176,137
-1,854.354,137
-1,861.293,144
-1,868.641,144
-1,875.457,144
-1,882.710,144
-1,889.322,144
-1,896.246,144
-1,903.235,144
-1,910.043,144
-1,917.961,144
-1,924.891,144
-1,931.965,144
-1,938.716,144
-1,945.691,144
-1,952.907,144
-1,963.939,144
-1,971.138,144
-1,977.974,144
-1,985.396,144
-1,992.299,144
-1,999.273,144
-1,1006.257,144
-1,1013.260,144
-1,1020.443,144
-1,1027.319,150
-1,1034.504,150
-1,1041.532,150
-1,1048.659,150
-1,1055.473,150
-1,1062.248,150
-1,1069.629,150
-1,1076.247,150
-1,1083.378,150
-1,1091.793,150
-1,1099.129,150
-1,1105.908,150
-1,1112.608,150
-1,1119.777,150
-1,1126.616,150
-1,1133.808,150
-1,1140.591,150
-1,1146.531,150
-1,1153.346,150
-1,1160.460,150
-1,1167.603,150
-1,1174.567,150
-1,1181.854,150
-1,1188.877,150
-1,1195.978,156
-1,1203.004,156
-1,1209.638,156
-1,1217.273,156
-1,1224.787,156
-1,1232.107,156
-1,1238.976,156
-1,1245.665,156
-1,1252.900,156
-1,1259.563,156
-1,1266.758,156
-1,1273.531,156
-1,1280.309,156
-1,1287.303,156
-1,1293.907,156
-1,1301.130,156
-1,1313.008,156
-1,1320.373,156
-1,1328.483,156
-1,1335.965,156
-1,1342.485,156
-1,1349.558,156
-1,1356.388,156
-1,1363.153,162
-1,1373.420,162
-1,1379.555,162
-1,1386.503,162
-1,1393.280,162
-1,1400.737,162
-1,1407.761,162
-1,1414.931,162
-1,1421.667,162
-1,1428.404,162
-1,1435.864,162
-1,1442.553,162
-1,1450.972,162
-1,1457.963,162
-1,1465.029,162
-1,1471.877,162
-1,1478.929,162
-1,1485.978,162
-1,1492.613,162
-1,1499.289,162
-1,1506.408,162
-1,1512.829,162
-1,1520.033,162
-1,1526.966,169
-1,1533.942,169
-1,1540.825,169
-1,1548.376,169
-1,1555.298,169
-1,1562.159,169
-1,1569.285,169
-1,1575.907,169
-1,1583.010,169
-1,1589.917,169
-1,1596.680,169
-1,1604.010,169
-1,1610.659,169
-1,1617.879,169
-1,1624.639,169
-1,1631.568,169
-1,1637.756,169
-1,1644.603,169
-1,1651.913,169
-1,1658.882,169
-1,1666.550,169
-1,1673.447,169
-1,1680.562,169
-1,1687.588,169
-1,1694.083,175
-1,1701.129,175
-1,1707.898,175
-1,1714.919,175
-1,1720.893,175
-1,1727.346,175
-1,1734.387,175
-1,1742.637,175
-1,1749.946,175
-1,1756.794,175
-1,1762.925,175
-1,1770.057,175
-1,1776.799,175
-1,1783.818,175
-1,1791.535,175
-1,1798.516,175
-1,1805.239,175
-1,1812.070,175
-1,1819.433,175
-1,1826.046,175
-1,1834.305,175
-1,1841.322,175
-1,1848.780,175
-1,1855.906,175
0,1866.920,0
0,1874.223,0
0,1881.628,0
0,1889.376,0
0,1896.259,0
0,1903.431,0
0,1910.045,0
0,1918.557,0
0,1926.109,0
0,1933.150,0
0,1940.068,0
0,1946.842,0
0,1953.966,0
0,1960.661,0
0,1967.857,0
0,1974.900,0
0,1982.376,0
0,1989.268,0
0,1996.096,0
0,2003.393,0
0,2010.017,0
0,2017.197,0
0,2027.455,0
0,2034.049,0
0,2041.342,0
0,2048.595,0
0,2055.685,0
0,2062.668,0
0,2069.918,0
0,2076.441,0
0,2083.714,0
0,2090.612,0
0,2097.491,0
0,2104.346,0
0,2110.932,0
0,2118.134,0
0,2125.027,0
0,2132.274,0
0,2139.832,0
0,2146.551,0
0,2153.619,0
0,2160.243,0
0,2167.305,0
0,2174.160,0
0,2181.629,0
0,2188.581,0
0,2195.481,6
0,2202.438,6
0,2209.066,6
0,2216.088,6
0,2223.159,6
0,2231.782,6
0,2238.923,6
0,2245.837,6
0,2253.026,6
0,2259.575,6
0,2266.601,6
0,2273.389,6
0,2280.033,6
0,2287.083,6
0,2293.678,6
0,2300.645,6
0,2307.818,6
0,2315.228,6
0,2322.192,6
0,2328.840,6
0,2335.751,6
0,2342.274,6
0,2349.451,6
0,2356.250,6
0,2362.964,13
0,2370.138,13
0,2376.912,13
0,2384.087,13
0,2391.774,13
0,2398.891,13
0,2405.589,13
0,2413.695,13
0,2421.156,13
0,2427.961,13
0,2441.506,13
0,2448.879,13
0,2455.658,13
0,2462.544,13
0,2469.764,13
0,2476.590,13
0,2483.963,13
0,2491.491,13
0,2498.505,13
0,2505.747,13
0,2512.368,13
0,2519.560,13
0,2526.900,19
0,2534.281,19
0,2541.228,19
0,2548.353,19
0,2555.209,19
0,2562.046,19
0,2569.298,19
0,2575.999,19
0,2583.003,19
0,2589.670,19
0,2596.320,19
0,2603.285,19
0,2609.861,19
0,2616.793,19
0,2623.450,19
0,2631.657,19
0,2641.515,19
0,2649.762,19
0,2656.732,19
0,2663.607,19
0,2670.703,19
0,2677.356,19
0,2684.569,19
0,2691.133,19
0,2698.218,25
0,2704.929,25
0,2711.542,25
0,2718.849,25
0,2725.831,25
0,2732.887,25
0,2739.782,25
0,2746.533,25
0,2754.607,25
0,2761.423,25
0,2768.858,25
0,2776.280,25
0,2784.641,25
0,2792.059,25
0,2799.117,25
0,2805.992,25
0,2812.460,25
0,2819.590,25
0,2826.132,25
0,2833.189,25
0,2840.036,25
0,2846.772,25
0,2853.910,25
0,2860.702,31
0,2867.849,31
0,2874.608,31
0,2881.971,31
0,2888.794,31
0,2895.743,31
0,2903.205,31
0,2909.791,31
0,2916.776,31
0,2923.659,31
0,2931.761,31
0,2938.968,31
0,2945.849,31
0,2952.965,31
0,2959.446,31
0,2966.420,31
0,2973.019,31
0,2979.519,31
0,2986.437,31
0,2996.379,31
0,3003.522,31
0,3011.874,31
0,3019.150,31
0,3025.741,38
0,3032.685,38
0,3039.320,38
0,3046.820,38
0,3053.921,38
0,3061.336,38
0,3068.918,38
0,3075.441,38
0,3082.203,38
0,3089.537,38
0,3096.309,38
0,3104.172,38
0,3111.923,38
0,3119.901,38
0,3126.557,38
0,3133.785,38
0,3140.573,38
0,3147.377,38
0,3154.449,38
0,3161.168,38
0,3168.191,38
0,3174.683,38
0,3182.002,38
0,3189.046,38
0,3195.805,44
0,3202.923,44
0,3209.346,44
0,3216.558,44
0,3223.432,44
0,3230.055,44
0,3237.045,44
0,3245.354,44
0,3252.525,44
0,3259.306,44
0,3266.473,44
0,3273.467,44
0,3280.661,44
0,3288.010,44
0,3295.113,44
0,3302.620,44
0,3309.323,44
0,3316.465,44
0,3323.538,44
0,3330.147,44
0,3337.296,44
0,3344.054,44
0,3351.371,44
0,3358.322,44
0,3366.398,50
0,3373.111,50
0,3380.001,50
0,3387.329,50
0,3394.321,50
0,3401.620,50
0,3408.655,50
0,3415.748,50
0,3422.730,50
0,3431.831,50
0,3438.939,50
0,3445.659,50
0,3452.921,50
0,3459.468,50
0,3467.494,50
0,3474.325,50
0,3481.570,50
0,3488.496,50
0,3495.337,50
0,3502.436,50
0,3509.142,50
0,3516.236,50
0,3523.053,50
0,3531.887,56
0,3539.041,56
0,3545.892,56
0,3553.301,56
0,3560.535,56
0,3568.136,56
0,3575.082,56
0,3582.512,56
0,3589.796,56
0,3596.801,56
0,3604.005,56
0,3611.140,56
0,3618.412,56
0,3625.268,56
0,3632.519,56
0,3639.398,56
0,3646.154,56
0,3653.066,56
0,3659.444,56
0,3667.363,56
0,3674.135,56
0,3681.774,56
0,3688.057,56
0,3694.790,63
0,3701.959,63
0,3709.011,63
0,3715.995,63
0,3723.916,63
0,3730.694,63
0,3738.004,63
0,3745.601,63
0,3752.713,63
0,3760.180,63
0,3767.299,63
0,3774.171,63
0,3781.262,63
0,3788.144,63
0,3794.745,63
0,3801.823,63
0,3808.891,63
0,3815.899,63
0,3822.798,63
0,3832.003,63
0,3839.218,63
0,3845.664,63
0,3852.820,63
0,3859.201,69
0,3866.670,69
0,3873.426,69
0,3880.178,69
0,3888.431,69
0,3895.280,69
0,3902.845,69
0,3909.578,69
0,3916.747,69
0,3922.763,69
0,3929.454,69
0,3937.385,69
0,3945.403,69
0,3953.323,69
0,3960.181,69
0,3967.343,69
0,3974.813,69
0,3982.299,69
0,3989.091,69
0,3995.694,69
0,4002.968,69
0,4009.423,69
0,4016.276,69
0,4027.011,69
0,4034.003,75
0,4040.978,75
0,4048.153,75
0,4055.443,75
0,4062.257,75
0,4069.576,75
0,4076.107,75
0,4083.286,75
0,4091.506,75
0,4098.947,75
0,4105.680,75
0,4112.313,75
0,4119.766,75
0,4126.433,75
0,4133.513,75
0,4140.292,75
0,4147.917,75
0,4154.601,75
0,4160.018,75
0,4166.422,75
0,4173.741,75
0,4181.075,75
0,4187.884,75
0,4194.913,81
0,4202.287,81
0,4209.043,81
0,4215.671,81
0,4222.873,81
0,4229.608,81
0,4237.056,81
0,4243.956,81
0,4251.319,81
0,4258.328,81
0,4265.419,81
0,4272.057,81
0,4279.619,81
0,4286.793,81
0,4293.471,81
0,4300.610,81
0,4307.577,81
0,4314.860,81
0,4321.647,81
0,4328.292,81
0,4335.485,81
0,4342.252,81
0,4349.401,81
0,4356.058,81
0,4362.648,87
0,4370.027,87
0,4376.509,87
0,4383.502,87
0,4390.398,87
0,4397.985,87
0,4404.733,87
0,4411.478,87
0,4418.685,87
0,4425.496,87
0,4432.799,87
0,4439.486,87
0,4446.253,87
0,4453.305,87
0,4459.958,87
0,4466.962,87
0,4473.713,87
0,4481.073,87
0,4487.785,87
0,4494.493,87
0,4501.772,87
0,4508.877,87
0,4515.776,87
0,4522.406,87
0,4529.186,94
0,4536.831,94
0,4543.424,94
0,4550.558,94
0,4557.465,94
0,4564.818,94
0,4575.409,94
0,4583.117,94
0,4589.780,94
0,4595.310,94
0,4602.520,94
0,4609.410,94
0,4616.404,94
0,4623.262,94
0,4631.848,94
0,4637.636,94
0,4644.476,94
0,4651.765,94
0,4658.834,94
0,4666.517,94
0,4672.063,94
0,4678.985,94
0,4686.716,94
0,4693.376,100
0,4700.515,100
0,4707.715,100
0,4714.821,100
0,4721.589,100
0,4728.361,100
0,4735.741,100
0,4742.585,100
0,4749.607,100
0,4756.455,100
0,4763.115,100
0,4770.613,100
0,4777.753,100
0,4785.007,100
0,4791.760,100
0,4798.795,100
0,4805.495,100
0,4812.394,100
0,4820.074,100
0,4826.714,100
0,4833.799,100
0,4840.747,100
0,4848.060,100
0,4855.248,100
0,4862.093,106
0,4869.793,106
0,4876.608,106
0,4884.876,106
0,4894.601,106
0,4901.954,106
0,4909.289,106
0,4916.552,106
0,4923.619,106
0,4931.436,106
0,4938.525,106
0,4945.356,106
0,4952.503,106
0,4959.227,106
0,4966.699,106
0,4973.593,106
0,4980.262,106
0,4987.269,106
0,4993.913,106
0,5001.029,106
0,5007.710,106
0,5014.700,106
0,5021.443,106
0,5028.165,112
0,5035.488,112
0,5042.218,112
0,5049.314,112
0,5057.766,112
0,5064.889,112
0,5071.532,112
0,5078.351,112
0,5085.485,112
0,5092.206,112
0,5099.485,112
0,5106.164,112
0,5112.646,112
0,5120.148,112
0,5126.745,112
0,5133.860,112
0,5140.807,112
0,5147.880,112
0,5154.964,112
0,5163.177,112
0,5173.235,112
0,5180.247,112
0,5188.921,112
0,5195.629,119
0,5202.813,119
0,5209.293,119
0,5216.788,119
0,5223.513,119
0,5230.939,119
0,5237.745,119
0,5244.376,119
0,5251.764,119
0,5258.656,119
0,5265.955,119
0,5272.573,119
0,5279.403,119
0,5286.547,119
0,5292.961,119
0,5302.012,119
0,5308.941,119
0,5316.025,119
0,5322.754,119
0,5329.528,119
0,5336.916,119
0,5343.654,119
0,5350.829,119
0,5357.443,119
0,5364.418,125
0,5371.219,125
0,5377.934,125
0,5385.160,125
0,5391.894,125
0,5399.770,125
0,5407.235,125
0,5416.470,125
0,5423.764,125
0,5430.898,125
0,5437.819,125
0,5444.741,125
0,5451.901,125
0,5458.866,125
0,5465.993,125
0,5472.771,125
0,5479.343,125
0,5486.899,125
0,5494.297,125
0,5501.494,125
0,5508.312,125
0,5515.593,125
0,5521.810,125
0,5528.513,131
0,5535.655,131
0,5544.150,131
0,5551.630,131
0,5558.427,131
0,5565.985,131
0,5572.889,131
0,5579.608,131
0,5587.116,131
0,5593.884,131
0,5600.879,131
0,5607.805,131
0,5614.914,131
0,5622.383,131
0,5629.065,131
0,5636.212,131
0,5642.683,131
0,5649.626,131
0,5656.339,131
0,5664.264,131
0,5671.353,131
0,5678.380,131
0,5685.504,131
0,5692.304,137
0,5699.517,137
0,5706.469,137
0,5713.188,137
0,5720.790,137
0,5727.801,137
0,5734.917,137
0,5744.517,137
0,5751.526,137
0,5758.629,137
0,5765.847,137
0,5772.788,137
0,5779.499,137
0,5786.780,137
0,5793.201,137
0,5801.385,137
0,5808.326,137
0,5815.740,137
0,5824.440,137
0,5831.493,137
0,5838.708,137
0,5845.488,137
0,5852.676,137
0,5859.335,144
0,5866.443,144
0,5873.443,144
0,5880.111,144
0,5887.905,144
0,5895.034,144
0,5902.385,144
0,5909.004,144
0,5916.336,144
0,5924.511,144
0,5931.581,144
0,5938.412,144
0,5945.522,144
0,5954.320,144
0,5962.388,144
0,5969.730,144
0,5976.540,144
0,5983.552,144
0,5990.473,144
0,5997.240,144
0,6004.327,144
0,6016.681,144
0,6023.946,144
0,6031.917,150
0,6039.576,150
0,6046.256,150
0,6053.834,150
0,6060.599,150
0,6067.850,150
0,6074.753,150
0,6081.784,150
0,6088.572,150
0,6095.341,150
0,6107.783,150
0,6114.938,150
0,6122.561,150
0,6131.232,150
0,6138.925,150
0,6145.762,150
0,6152.947,150
0,6159.396,150
0,6166.513,150
0,6172.983,150
0,6179.597,150
0,6186.832,150
0,6193.217,156
0,6200.427,156
0,6207.163,156
0,6214.940,156
0,6221.169,156
0,6229.893,156
0,6237.030,156
0,6243.809,156
0,6250.866,156
0,6257.769,156
0,6264.775,156
0,6271.226,156
0,6278.092,156
0,6287.654,156
0,6294.881,156
0,6302.256,156
0,6309.194,156
0,6316.791,156
0,6324.015,156
0,6330.922,156
0,6337.984,156
0,6345.230,156
0,6352.568,156
0,6358.925,162
0,6366.028,162
0,6372.744,162
0,6379.399,162
0,6390.642,162
0,6398.549,162
0,6405.943,162
0,6412.655,162
0,6419.704,162
0,6426.228,162
0,6433.439,162
0,6440.339,162
0,6447.024,162
0,6454.529,162
0,6461.455,162
0,6468.730,162
0,6475.721,162
0,6483.057,162
0,6489.697,162
0,6496.287,162
0,6503.767,162
0,6510.448,162
0,6517.371,162
0,6524.124,162
0,6531.466,169
0,6538.061,169
0,6545.245,169
0,6552.474,169
0,6558.840,169
0,6565.750,169
0,6572.348,169
0,6578.940,169
0,6591.110,169
0,6598.113,169
0,6604.658,169
0,6612.060,169
0,6619.134,169
0,6626.209,169
0,6633.386,169
0,6640.142,169
0,6647.084,169
0,6654.368,169
0,6661.165,169
0,6668.520,169
0,6675.673,169
0,6682.941,169
0,6689.868,169
0,6696.771,175
0,6704.065,175
0,6711.891,175
0,6719.177,175
0,6725.798,175
0,6732.999,175
0,6739.828,175
0,6746.651,175
0,6754.360,175
0,6761.137,175
0,6768.362,175
0,6775.305,175
0,6782.516,175
0,6789.300,175
0,6795.850,175
0,6803.024,175
0,6809.611,175
0,6816.591,175
0,6823.124,175
0,6829.702,175
0,6836.881,175
0,6843.406,175
0,6850.532,175
0,6857.387,175
1,6864.554,0
1,6871.803,0
1,6879.027,0
1,6891.853,0
1,6899.766,0
1,6907.195,0
1,6914.912,0
1,6922.303,0
1,6929.478,0
1,6937.427,0
1,6944.466,0
1,6951.817,0
1,6958.744,0
1,6966.323,0
1,6973.037,0
1,6979.677,0
1,6987.125,0
1,6993.546,0
1,7000.160,0
1,7011.752,0
1,7019.603,0
1,7026.227,0
1,7033.398,0
1,7040.245,0
1,7046.905,0
1,7054.495,0
1,7061.149,0
1,7068.556,0
1,7075.531,0
1,7082.427,0
1,7093.182,0
1,7100.269,0
1,7111.723,0
1,7119.055,0
1,7125.671,0
1,7132.710,0
1,7139.361,0
1,7146.198,0
1,7153.460,0
1,7160.173,0
1,7167.171,0
1,7173.955,0
1,7180.612,0
1,7187.825,0
1,7194.807,6
1,7202.282,6
1,7209.019,6
1,7216.258,6
1,7223.087,6
1,7231.022,6
1,7238.008,6
1,7244.916,6
1,7252.046,6
1,7258.857,6
1,7266.488,6
1,7273.296,6
1,7280.008,6
1,7287.064,6
1,7293.592,6
1,7300.717,6
1,7310.767,6
1,7317.901,6
1,7325.566,6
1,7332.968,6
1,7339.534,6
1,7346.098,6
1,7353.221,6
1,7359.690,13
1,7366.713,13
1,7373.450,13
1,7380.245,13
1,7392.196,13
1,7399.669,13
1,7410.604,13
1,7417.865,13
1,7425.163,13
1,7432.264,13
1,7439.609,13
1,7446.367,13
1,7454.370,13
1,7461.623,13
1,7469.111,13
1,7475.787,13
1,7482.818,13
1,7495.840,13
1,7503.005,13
1,7510.505,13
1,7517.815,13
1,7524.795,13
1,7532.284,19
1,7539.149,19
1,7546.282,19
1,7553.555,19
1,7560.536,19
1,7567.782,19
1,7574.678,19
1,7581.814,19
1,7588.944,19
1,7596.067,19
1,7603.370,19
1,7611.248,19
1,7618.306,19
1,7625.194,19
1,7632.993,19
1,7639.619,19
1,7646.292,19
1,7653.515,19
1,7660.276,19
1,7667.489,19
1,7674.429,19
1,7681.835,19
1,7688.724,19
1,7695.862,25
1,7703.609,25
1,7710.354,25
1,7717.360,25
1,7724.099,25
1,7730.991,25
1,7738.051,25
1,7745.004,25
1,7752.223,25
1,7759.067,25
1,7766.249,25
1,7772.903,25
1,7779.542,25
1,7786.976,25
1,7793.729,25
1,7800.699,25
1,7810.408,25
1,7817.443,25
1,7824.560,25
1,7831.409,25
1,7838.518,25
1,7845.398,25
1,7852.727,25
1,7859.072,31
1,7866.284,31
1,7873.000,31
1,7879.710,31
1,7887.451,31
1,7894.233,31
1,7901.300,31
1,7909.960,31
1,7916.883,31
1,7923.422,31
1,7931.037,31
1,7938.628,31
1,7946.082,31
1,7953.364,31
1,7959.950,31
1,7967.067,31
1,7973.844,31
1,7981.212,31
1,7987.893,31
1,7996.815,31
1,8004.244,31
1,8011.915,31
1,8019.555,31
1,8025.920,38
1,8033.240,38
1,8040.020,38
1,8046.709,38
1,8053.783,38
1,8060.330,38
1,8067.535,38
1,8074.518,38
1,8081.458,38
1,8088.154,38
1,8094.998,38
1,8102.158,38
1,8111.859,38
1,8119.148,38
1,8125.824,38
1,8133.369,38
1,8140.251,38
1,8146.993,38
1,8154.513,38
1,8161.579,38
1,8169.983,38
1,8176.723,38
1,8183.813,38
1,8190.640,38
1,8198.286,44
1,8205.158,44
1,8212.269,44
1,8219.534,44
1,8226.091,44
1,8233.091,44
1,8240.651,44
1,8248.256,44
1,8255.055,44
1,8262.126,44
1,8269.482,44
1,8276.177,44
1,8283.260,44
1,8292.376,44
1,8304.115,44
1,8311.879,44
1,8319.342,44
1,8326.094,44
1,8333.242,44
1,8340.049,44
1,8346.705,44
1,8354.063,44
1,8360.821,50
1,8368.029,50
1,8374.855,50
1,8381.904,50
1,8391.654,50
1,8401.119,50
1,8408.129,50
1,8415.296,50
1,8421.989,50
1,8428.801,50
1,8436.046,50
1,8442.705,50
1,8452.194,50
1,8458.992,50
1,8466.350,50
1,8472.987,50
1,8479.688,50
1,8489.549,50
1,8496.443,50
1,8503.576,50
1,8510.100,50
1,8517.089,50
1,8523.800,50
1,8531.289,56
1,8538.014,56
1,8545.770,56
1,8552.816,56
1,8559.404,56
1,8566.605,56
1,8573.182,56
1,8579.713,56
1,8587.258,56
1,8593.896,56
1,8600.781,56
1,8609.958,56
1,8616.850,56
1,8623.499,56
1,8630.194,56
1,8637.398,56
1,8643.949,56
1,8650.843,56
1,8657.503,56
1,8664.183,56
1,8671.430,56
1,8678.310,56
1,8685.479,56
1,8692.305,63
1,8699.286,63
1,8705.981,63
1,8713.240,63
1,8720.737,63
1,8727.659,63
1,8734.630,63
1,8741.619,63
1,8748.515,63
1,8755.214,63
1,8762.302,63
1,8769.644,63
1,8781.802,63
1,8788.869,63
1,8795.459,63
1,8802.916,63
1,8809.324,63
1,8819.149,63
1,8825.860,63
1,8832.547,63
1,8839.658,63
1,8847.929,63
1,8854.582,63
1,8861.527,69
1,8868.635,69
1,8875.522,69
1,8883.015,69
1,8889.976,69
1,8896.605,69
1,8903.832,69
1,8910.592,69
1,8920.494,69
1,8927.127,69
1,8934.310,69
1,8941.588,69
1,8948.806,69
1,8955.803,69
1,8962.800,69
1,8970.130,69
1,8980.209,69
1,8987.486,69
1,8994.345,69
1,9001.825,69
1,9008.766,69
1,9016.109,69
1,9021.495,69
1,9028.278,75
1,9039.682,75
1,9046.650,75
